Date,Price,Change %,VIX Level,Average VIX Level,VIX Level Squared,Recent Volatility,Average Recent Volatility,Next Realized Volatility,Average Next Realized Volatility,VIX Premium,Average VIX Premium,MR Volatility,MR Volatility Squared,Difference,Average Difference,Squared Difference,Variance Premium,EVIX,DTM,Volatility Premium,Average Volatility Premium,MR Adjustment,Average MR,VCR,Average VCR,CHECK,% Change Recent Volatility,Average % Change Recent Volatility
2022-09-16,"3,873.33",-0.72,26.3,23.83,691.69,22.5,20.02,27.11,21.54,-0.81,2.29,20.05,401.95,6.25,5.38,289.74,253.82,25.61,0.69,5.56,5.56,-2.45,-2.45,-1.76,-1.76,274.56,-4.6,-4.6
2022-09-19,"3,899.89",0.69,25.76,23.85,663.58,22.66,20.07,27.13,21.59,-1.37,2.26,20.15,405.95,5.61,5.36,257.63,256.3,25.73,0.03,5.59,5.59,-2.51,-2.51,-2.48,-2.48,276.47,-4.47,-4.47
2022-09-20,"3,855.93",-1.13,27.16,23.85,737.67,22.82,20.13,26.95,21.65,0.21,2.21,20.25,410.13,6.91,5.34,327.54,258.9,25.87,1.29,5.61,5.61,-2.57,-2.57,-1.27,-1.27,280.44,-4.13,-4.13
2022-09-21,"3,789.93",-1.71,27.99,23.87,783.44,23.22,20.18,27.48,21.7,0.51,2.16,20.51,420.59,7.48,5.32,362.85,265.39,26.19,1.8,5.68,5.68,-2.71,-2.71,-0.91,-0.91,287.7,-4.26,-4.26
2022-09-22,"3,757.99",-0.84,27.35,23.89,748.02,22.12,20.23,27.54,21.76,-0.19,2.13,19.8,392.1,7.55,5.31,355.92,247.7,25.29,2.06,5.49,5.49,-2.32,-2.32,-0.26,-0.26,269.56,-5.42,-5.42
2022-09-23,"3,693.23",-1.72,29.92,23.94,895.21,22.44,20.28,27.34,21.82,2.58,2.11,20.01,400.35,9.91,5.32,494.85,252.83,25.56,4.36,5.55,5.55,-2.43,-2.43,1.93,1.93,277.2,-4.9,-4.9
2022-09-26,"3,655.04",-1.03,32.26,24.0,1040.71,21.55,20.32,27.24,21.88,5.02,2.11,19.43,377.66,12.83,5.35,663.05,238.73,24.83,7.43,5.39,5.39,-2.12,-2.12,5.32,5.32,265.6,-5.69,-5.69
2022-09-27,"3,647.29",-0.21,32.6,24.05,1062.76,21.4,20.36,27.24,21.94,5.36,2.11,19.33,373.84,13.27,5.38,688.92,236.36,24.7,7.9,5.37,5.37,-2.06,-2.06,5.84,5.84,263.59,-5.85,-5.85
2022-09-28,"3,719.04",1.97,30.18,24.08,910.83,22.51,20.4,27.45,22.01,2.73,2.07,20.05,402.19,10.13,5.38,508.64,253.97,25.62,4.56,5.56,5.56,-2.46,-2.46,2.11,2.11,278.59,-4.94,-4.94
2022-09-29,"3,640.47",-2.11,31.84,24.12,1013.79,23.0,20.45,30.97,22.09,0.87,2.02,20.37,414.86,11.47,5.39,598.92,261.84,26.01,5.83,5.65,5.65,-2.63,-2.63,3.2,3.2,288.03,-7.98,-7.98
2022-09-30,"3,585.62",-1.51,31.62,24.15,999.82,23.06,20.49,30.54,22.17,1.08,1.97,20.41,416.4,11.21,5.4,583.42,262.79,26.06,5.56,5.66,5.66,-2.65,-2.65,2.91,2.91,288.75,-7.48,-7.48
2022-10-03,"3,678.43",2.59,30.1,24.18,906.01,24.7,20.54,30.01,22.25,0.09,1.93,21.47,460.8,8.63,5.4,445.21,290.36,27.41,2.69,5.94,5.94,-3.24,-3.24,-0.54,-0.54,314.52,-5.31,-5.31
2022-10-04,"3,790.93",3.06,29.07,24.21,845.06,26.17,20.59,28.88,22.34,0.19,1.87,22.41,502.2,6.66,5.39,342.86,316.07,28.61,0.46,6.2,6.2,-3.76,-3.76,-3.29,-3.29,338.94,-2.72,-2.72
2022-10-05,"3,783.28",-0.2,28.55,24.24,815.1,26.17,20.65,29.02,22.42,-0.47,1.82,22.41,502.21,6.14,5.39,312.89,316.08,28.61,-0.06,6.2,6.2,-3.76,-3.76,-3.81,-3.81,338.43,-2.85,-2.85
2022-10-06,"3,744.52",-1.02,30.52,24.27,931.47,26.2,20.7,28.84,22.5,1.68,1.78,22.43,503.05,8.09,5.39,428.42,316.59,28.63,1.89,6.2,6.2,-3.77,-3.77,-1.88,-1.88,340.91,-2.64,-2.64
2022-10-07,"3,639.66",-2.8,31.36,24.32,983.45,26.62,20.75,27.41,22.58,3.95,1.75,22.7,515.32,8.66,5.4,468.13,324.21,28.97,2.39,6.27,6.27,-3.92,-3.92,-1.53,-1.53,349.3,-0.79,-0.79
2022-10-10,"3,612.39",-0.75,32.45,24.38,1053.0,25.17,20.8,27.31,22.65,5.14,1.72,21.77,473.92,10.68,5.43,579.09,298.5,27.79,4.66,6.02,6.02,-3.4,-3.4,1.25,1.25,324.93,-2.14,-2.14
2022-10-11,"3,588.84",-0.65,33.63,24.43,1130.98,25.17,20.85,27.32,22.73,6.31,1.7,21.77,473.86,11.86,5.45,657.12,298.47,27.79,5.84,6.02,6.02,-3.4,-3.4,2.44,2.44,326.08,-2.15,-2.15
2022-10-12,"3,577.03",-0.33,33.57,24.48,1126.94,25.08,20.9,27.24,22.81,6.33,1.68,21.71,471.21,11.86,5.47,655.73,296.82,27.71,5.86,6.01,6.01,-3.37,-3.37,2.49,2.49,324.39,-2.16,-2.16
2022-10-13,"3,669.91",2.6,31.94,24.54,1020.16,26.45,20.95,26.46,22.88,5.48,1.66,22.59,510.29,9.35,5.49,509.87,321.09,28.83,3.11,6.24,6.24,-3.86,-3.86,-0.75,-0.75,346.79,-0.01,-0.01
2022-10-14,"3,583.07",-2.37,32.02,24.6,1025.28,27.1,21.0,25.83,22.95,6.19,1.65,23.01,529.55,9.01,5.52,495.73,333.05,29.37,2.65,6.36,6.36,-4.09,-4.09,-1.44,-1.44,358.71,1.27,1.27
2022-10-17,"3,677.95",2.65,31.37,24.66,984.08,28.33,21.06,24.92,23.01,6.45,1.65,23.8,566.55,7.57,5.54,417.52,356.03,30.37,1.0,6.57,6.57,-4.52,-4.52,-3.53,-3.53,380.83,3.41,3.41
2022-10-18,"3,719.98",1.14,30.5,24.71,930.25,28.58,21.12,26.13,23.06,4.37,1.65,23.97,574.4,6.53,5.56,355.85,360.9,30.58,-0.08,6.62,6.62,-4.62,-4.62,-4.7,-4.7,384.78,2.45,2.45
2022-10-19,"3,695.16",-0.67,30.76,24.77,946.18,27.99,21.17,25.99,23.12,4.77,1.65,23.59,556.29,7.17,5.58,389.88,349.66,30.1,0.66,6.51,6.51,-4.41,-4.41,-3.74,-3.74,373.9,2.0,2.0
2022-10-20,"3,665.78",-0.8,29.98,24.83,898.8,27.91,21.22,25.81,23.17,4.17,1.66,23.53,553.74,6.45,5.61,345.06,348.07,30.03,-0.05,6.5,6.5,-4.38,-4.38,-4.43,-4.43,371.55,2.1,2.1
2022-10-21,"3,752.75",2.37,29.69,24.89,881.5,28.48,21.28,25.81,23.22,3.88,1.67,23.9,571.28,5.79,5.63,310.22,358.96,30.5,-0.81,6.6,6.6,-4.58,-4.58,-5.39,-5.39,382.05,2.67,2.67
2022-10-24,"3,797.34",1.19,29.85,24.95,891.02,28.54,21.34,26.08,23.27,3.77,1.67,23.94,572.95,5.91,5.65,318.07,360.0,30.54,-0.69,6.61,6.61,-4.6,-4.6,-5.29,-5.29,383.24,2.45,2.45
2022-10-25,"3,859.11",1.63,28.46,25.0,809.97,26.28,21.39,25.71,23.32,2.75,1.68,22.48,505.4,5.98,5.67,304.57,318.06,28.7,-0.24,6.21,6.21,-3.8,-3.8,-4.03,-4.03,340.3,0.57,0.57
2022-10-26,"3,830.60",-0.74,27.28,25.04,744.2,26.32,21.44,25.66,23.36,1.62,1.68,22.51,506.78,4.77,5.68,237.42,318.91,28.73,-1.45,6.22,6.22,-3.81,-3.81,-5.27,-5.27,339.97,0.67,0.67
2022-10-27,"3,807.30",-0.61,27.39,25.09,750.21,26.19,21.48,25.69,23.41,1.7,1.68,22.42,502.82,4.97,5.69,247.39,316.45,28.62,-1.23,6.2,6.2,-3.76,-3.76,-5.0,-5.0,337.65,0.5,0.5
2022-10-28,"3,901.06",2.46,25.75,25.12,663.06,27.11,21.54,25.04,23.45,0.71,1.67,23.02,529.69,2.73,5.7,133.37,333.14,29.37,-3.62,6.36,6.36,-4.09,-4.09,-7.71,-7.71,352.53,2.06,2.06
2022-10-31,"3,871.98",-0.75,25.88,25.16,669.77,27.13,21.59,24.98,23.49,0.9,1.67,23.03,530.3,2.85,5.7,139.47,333.52,29.39,-3.51,6.36,6.36,-4.1,-4.1,-7.61,-7.61,353.03,2.15,2.15
2022-11-01,"3,856.10",-0.41,25.81,25.2,666.16,26.95,21.65,25.02,23.53,0.79,1.67,22.91,525.01,2.9,5.7,141.15,330.23,29.24,-3.43,6.33,6.33,-4.03,-4.03,-7.47,-7.47,349.71,1.92,1.92
2022-11-02,"3,759.69",-2.5,25.86,25.24,668.74,27.48,21.7,25.01,23.57,0.85,1.67,23.26,540.82,2.6,5.7,127.92,340.05,29.68,-3.82,6.42,6.42,-4.22,-4.22,-8.04,-8.04,359.48,2.46,2.46
2022-11-03,"3,719.89",-1.06,25.3,25.28,640.09,27.54,21.76,25.04,23.6,0.26,1.67,23.3,542.77,2.0,5.7,97.32,341.26,29.73,-4.43,6.44,6.44,-4.25,-4.25,-8.68,-8.68,360.12,2.51,2.51
2022-11-04,"3,770.55",1.36,24.55,25.31,602.7,27.34,21.82,24.93,23.64,-0.38,1.68,23.16,536.57,1.39,5.7,66.13,337.41,29.56,-5.01,6.4,6.4,-4.17,-4.17,-9.19,-9.19,355.56,2.41,2.41
2022-11-07,"3,806.80",0.96,24.35,25.34,592.92,27.24,21.88,24.78,23.67,-0.43,1.67,23.1,533.71,1.25,5.69,59.21,335.63,29.48,-5.13,6.38,6.38,-4.14,-4.14,-9.27,-9.27,353.6,2.46,2.46
2022-11-08,"3,828.11",0.56,25.54,25.38,652.29,27.24,21.94,25.1,23.7,0.44,1.67,23.1,533.8,2.44,5.69,118.49,335.69,29.49,-3.95,6.38,6.38,-4.14,-4.14,-8.09,-8.09,354.85,2.15,2.15
2022-11-09,"3,748.57",-2.08,26.09,25.41,680.69,27.45,22.01,24.7,23.73,1.39,1.68,23.24,540.06,2.85,5.68,140.63,339.58,29.66,-3.57,6.42,6.42,-4.21,-4.21,-7.78,-7.78,359.25,2.76,2.76
2022-11-10,"3,956.37",5.54,23.53,25.43,553.66,30.97,22.09,18.59,23.74,4.94,1.69,25.51,650.67,-1.98,5.65,-97.01,408.26,32.54,-9.01,7.03,7.03,-5.47,-5.47,-14.48,-14.48,424.76,12.38,12.38
2022-11-11,"3,992.93",0.92,22.52,25.45,507.15,30.54,22.17,18.36,23.74,4.16,1.71,25.23,636.51,-2.71,5.61,-129.36,399.47,32.19,-9.67,6.96,6.96,-5.31,-5.31,-14.98,-14.98,415.03,12.18,12.18
2022-11-14,"3,957.25",-0.89,23.73,25.48,563.11,30.01,22.25,18.49,23.74,5.24,1.74,24.89,619.36,-1.16,5.59,-56.25,388.82,31.75,-8.02,6.86,6.86,-5.12,-5.12,-13.14,-13.14,405.68,11.52,11.52
2022-11-15,"3,991.73",0.87,24.54,25.51,602.21,28.88,22.34,19.08,23.75,5.46,1.76,24.16,583.79,0.38,5.57,18.43,366.73,30.83,-6.29,6.67,6.67,-4.72,-4.72,-11.01,-11.01,384.6,9.81,9.81
2022-11-16,"3,958.79",-0.83,24.11,25.54,581.29,29.02,22.42,18.96,23.75,5.15,1.79,24.25,587.87,-0.14,5.55,-6.58,369.26,30.94,-6.83,6.69,6.69,-4.77,-4.77,-11.6,-11.6,386.68,10.05,10.05
2022-11-17,"3,946.56",-0.31,23.93,25.57,572.64,28.84,22.5,18.97,23.76,4.96,1.81,24.13,582.26,-0.2,5.52,-9.62,365.78,30.79,-6.86,6.66,6.66,-4.71,-4.71,-11.57,-11.57,383.05,9.86,9.86
2022-11-18,"3,965.34",0.48,23.12,25.59,534.53,27.41,22.58,19.06,23.76,4.06,1.83,23.21,538.82,-0.09,5.49,-4.29,338.81,29.62,-6.5,6.41,6.41,-4.2,-4.2,-10.7,-10.7,355.52,8.35,8.35
2022-11-21,"3,949.94",-0.39,22.36,25.61,499.97,27.31,22.65,19.3,23.77,3.06,1.84,23.15,535.83,-0.79,5.46,-35.86,336.95,29.54,-7.18,6.39,6.39,-4.16,-4.16,-11.35,-11.35,352.92,8.02,8.02
2022-11-22,"4,003.58",1.36,21.29,25.62,453.26,27.32,22.73,20.08,23.78,1.21,1.84,23.15,536.03,-1.86,5.42,-82.76,337.07,29.55,-8.26,6.4,6.4,-4.17,-4.17,-12.42,-12.42,351.97,7.24,7.24
2022-11-23,"4,027.26",0.59,20.35,25.62,414.12,27.24,22.81,19.97,23.78,0.38,1.84,23.1,533.72,-2.75,5.37,-119.6,335.64,29.48,-9.13,6.38,6.38,-4.14,-4.14,-13.27,-13.27,349.61,7.27,7.27
2022-11-25,"4,026.12",-0.03,20.5,25.63,420.25,26.46,22.88,20.11,23.79,0.39,1.84,22.6,510.66,-2.1,5.33,-90.41,321.32,28.84,-8.34,6.25,6.25,-3.86,-3.86,-12.2,-12.2,335.57,6.35,6.35
2022-11-28,"3,963.94",-1.54,22.21,25.6,493.28,25.83,22.95,19.99,23.8,2.22,1.8,22.19,492.42,0.02,5.27,0.86,310.0,28.33,-6.12,6.14,6.14,-3.64,-3.64,-9.75,-9.75,326.07,5.83,5.83
2022-11-29,"3,957.63",-0.16,21.89,25.6,479.17,24.92,23.01,20.01,23.81,1.88,1.79,21.61,466.81,0.28,5.22,12.36,294.09,27.58,-5.69,5.98,5.98,-3.31,-3.31,-9.01,-9.01,310.0,4.91,4.91
2022-11-30,"4,080.11",3.09,20.58,25.57,423.54,26.13,23.06,17.83,23.81,2.75,1.76,22.39,501.2,-1.81,5.16,-77.67,315.45,28.58,-8.0,6.19,6.19,-3.74,-3.74,-11.74,-11.74,329.84,8.3,8.3
2022-12-01,"4,076.57",-0.09,19.84,25.53,393.63,25.99,23.12,17.84,23.82,2.0,1.71,22.3,497.25,-2.46,5.08,-103.62,312.99,28.46,-8.62,6.17,6.17,-3.7,-3.7,-12.32,-12.32,326.67,8.16,8.16
2022-12-02,"4,071.70",-0.12,19.06,25.49,363.28,25.81,23.17,18.36,23.83,0.7,1.66,22.18,491.94,-3.12,5.01,-128.66,309.7,28.31,-9.25,6.13,6.13,-3.63,-3.63,-12.88,-12.88,322.62,7.45,7.45
2022-12-05,"3,998.84",-1.79,20.75,25.45,430.56,25.81,23.22,17.77,23.83,2.98,1.62,22.18,492.06,-1.43,4.94,-61.5,309.77,28.32,-7.57,6.13,6.13,-3.63,-3.63,-11.2,-11.2,324.39,8.04,8.04
2022-12-06,"3,941.26",-1.44,22.17,25.43,491.51,26.08,23.27,18.17,23.84,4.0,1.59,22.36,499.77,-0.19,4.89,-8.26,314.56,28.54,-6.37,6.18,6.18,-3.73,-3.73,-10.09,-10.09,330.55,7.91,7.91
2022-12-07,"3,933.92",-0.19,22.68,25.44,514.38,25.71,23.32,18.46,23.85,4.22,1.58,22.11,489.02,0.57,4.86,25.36,307.88,28.23,-5.55,6.12,6.12,-3.59,-3.59,-9.14,-9.14,324.45,7.25,7.25
2022-12-08,"3,963.51",0.75,22.29,25.44,496.84,25.66,23.36,18.36,23.86,3.93,1.58,22.08,487.65,0.21,4.84,9.19,307.03,28.19,-5.9,6.11,6.11,-3.58,-3.58,-9.48,-9.48,323.22,7.3,7.3
2022-12-09,"3,934.38",-0.73,22.83,25.45,521.21,25.69,23.41,18.21,23.87,4.62,1.58,22.1,488.57,0.73,4.82,32.64,307.6,28.22,-5.39,6.11,6.11,-3.59,-3.59,-8.97,-8.97,324.32,7.48,7.48
2022-12-12,"3,990.56",1.43,25.0,25.47,625.0,25.04,23.45,18.02,23.88,6.98,1.6,21.68,470.23,3.32,4.82,154.77,296.22,27.68,-2.68,6.0,6.0,-3.36,-3.36,-6.04,-6.04,315.22,7.02,7.02
2022-12-13,"4,019.65",0.73,22.55,25.48,508.5,24.98,23.49,17.92,23.88,4.63,1.6,21.64,468.49,0.91,4.8,40.01,295.14,27.63,-5.08,5.99,5.99,-3.33,-3.33,-8.42,-8.42,311.7,7.06,7.06
2022-12-14,"3,995.32",-0.61,21.14,25.48,446.9,25.02,23.53,18.25,23.89,2.89,1.59,21.67,469.74,-0.53,4.77,-22.84,295.91,27.67,-6.53,6.0,6.0,-3.35,-3.35,-9.88,-9.88,311.05,6.78,6.78
2022-12-15,"3,895.75",-2.49,22.83,25.49,521.21,25.01,23.57,17.07,23.89,5.76,1.6,21.67,469.48,1.16,4.76,51.73,295.75,27.66,-4.83,6.0,6.0,-3.35,-3.35,-8.18,-8.18,312.59,7.95,7.95
2022-12-16,"3,852.36",-1.11,22.62,25.5,511.66,25.04,23.6,16.82,23.89,5.8,1.61,21.68,470.07,0.94,4.75,41.59,296.12,27.68,-5.06,6.0,6.0,-3.35,-3.35,-8.41,-8.41,312.74,8.22,8.22
2022-12-19,"3,817.66",-0.9,22.42,25.51,502.66,24.93,23.64,16.84,23.89,5.58,1.62,21.61,467.01,0.81,4.73,35.65,294.21,27.59,-5.17,5.98,5.98,-3.32,-3.32,-8.49,-8.49,310.65,8.09,8.09
2022-12-20,"3,821.62",0.1,21.48,25.5,461.39,24.78,23.67,17.28,23.88,4.2,1.62,21.52,462.9,-0.04,4.7,-1.51,291.66,27.47,-5.99,5.95,5.95,-3.26,-3.26,-9.25,-9.25,307.19,7.5,7.5
2022-12-21,"3,878.44",1.49,20.07,25.5,402.8,25.1,23.7,17.06,23.88,3.01,1.62,21.72,471.8,-1.65,4.67,-68.99,297.19,27.73,-7.66,6.01,6.01,-3.38,-3.38,-11.04,-11.04,311.25,8.03,8.03
2022-12-22,"3,822.39",-1.45,21.97,25.51,482.68,24.7,23.73,16.6,23.87,5.37,1.64,21.46,460.6,0.51,4.67,22.08,290.23,27.4,-5.43,5.94,5.94,-3.23,-3.23,-8.66,-8.66,306.26,8.09,8.09
2022-12-23,"3,844.82",0.59,20.87,25.52,435.56,18.59,23.74,17.06,23.87,3.81,1.65,17.53,307.2,3.34,4.68,128.36,194.98,22.41,-1.54,4.88,4.88,-1.06,-1.06,-2.6,-2.6,210.97,1.53,1.53
2022-12-27,"3,829.25",-0.4,21.65,25.54,468.72,18.36,23.74,17.27,23.87,4.38,1.67,17.38,302.02,4.27,4.69,166.7,191.76,22.22,-0.57,4.84,4.84,-0.98,-0.98,-1.55,-1.55,208.57,1.09,1.09
2022-12-28,"3,783.22",-1.2,22.14,25.56,490.18,18.49,23.74,16.74,23.86,5.4,1.69,17.46,304.99,4.68,4.71,185.18,193.61,22.33,-0.19,4.87,4.87,-1.03,-1.03,-1.22,-1.22,210.89,1.75,1.75
2022-12-29,"3,849.28",1.75,21.44,25.57,459.67,19.08,23.75,16.36,23.85,5.08,1.72,17.84,318.32,3.6,4.72,141.35,201.89,22.81,-1.37,4.97,4.97,-1.24,-1.24,-2.61,-2.61,218.36,2.72,2.72
2022-12-30,"3,839.50",-0.25,21.67,25.59,469.59,18.96,23.75,16.32,23.84,5.35,1.75,17.77,315.67,3.9,4.74,153.92,200.24,22.71,-1.04,4.95,4.95,-1.2,-1.2,-2.24,-2.24,216.97,2.65,2.65
2023-01-03,"3,824.14",-0.4,22.9,25.61,524.41,18.97,23.76,16.2,23.83,6.7,1.78,17.77,315.92,5.13,4.76,208.49,200.39,22.72,0.18,4.95,4.95,-1.2,-1.2,-1.02,-1.02,218.35,2.78,2.78
2023-01-04,"3,852.97",0.75,22.01,25.63,484.44,19.06,23.76,16.82,23.82,5.19,1.82,17.83,317.92,4.18,4.77,166.52,201.64,22.79,-0.78,4.96,4.96,-1.23,-1.23,-2.01,-2.01,218.69,2.24,2.24
2023-01-05,"3,808.10",-1.16,22.46,25.66,504.45,19.3,23.77,16.39,23.8,6.07,1.85,17.98,323.34,4.48,4.79,181.11,205.01,22.99,-0.53,5.0,5.0,-1.31,-1.31,-1.84,-1.84,222.46,2.91,2.91
2023-01-06,"3,895.08",2.28,21.13,25.66,446.48,20.08,23.78,16.44,23.79,4.69,1.87,18.48,341.66,2.65,4.79,104.82,216.38,23.62,-2.49,5.14,5.14,-1.59,-1.59,-4.08,-4.08,232.37,3.64,3.64
2023-01-09,"3,892.09",-0.08,21.97,25.67,482.68,19.97,23.78,16.45,23.77,5.52,1.9,18.42,339.24,3.55,4.8,143.44,214.88,23.54,-1.57,5.12,5.12,-1.56,-1.56,-3.13,-3.13,231.73,3.53,3.53
2023-01-10,"3,919.25",0.7,20.58,25.68,423.54,20.11,23.79,16.4,23.76,4.18,1.92,18.51,342.47,2.07,4.8,81.07,216.88,23.65,-3.07,5.14,5.14,-1.6,-1.6,-4.67,-4.67,232.32,3.71,3.71
2023-01-11,"3,969.61",1.28,21.09,25.69,444.79,19.99,23.8,16.31,23.74,4.78,1.95,18.43,339.7,2.66,4.8,105.09,215.16,23.56,-2.47,5.12,5.12,-1.56,-1.56,-4.03,-4.03,231.13,3.68,3.68
2023-01-12,"3,983.17",0.34,18.83,25.69,354.57,20.01,23.81,16.31,23.72,2.52,1.97,18.44,340.06,0.39,4.8,14.51,215.38,23.57,-4.74,5.13,5.13,-1.57,-1.57,-6.31,-6.31,229.09,3.7,3.7
2023-01-13,"3,999.09",0.4,18.35,25.69,336.72,17.83,23.81,16.29,23.7,2.06,1.99,17.04,290.31,1.31,4.8,46.41,184.49,21.79,-3.44,4.75,4.75,-0.79,-0.79,-4.23,-4.23,198.09,1.55,1.55
2023-01-17,"3,990.97",-0.2,19.36,25.69,374.81,17.84,23.82,16.33,23.67,3.03,2.01,17.04,290.41,2.32,4.79,84.4,184.55,21.79,-2.43,4.75,4.75,-0.8,-0.8,-3.23,-3.23,199.16,1.51,1.51
2023-01-18,"3,928.86",-1.56,20.34,25.69,413.72,18.36,23.83,15.82,23.65,4.52,2.04,17.38,301.94,2.96,4.79,111.78,191.71,22.22,-1.88,4.84,4.84,-0.98,-0.98,-2.86,-2.86,207.21,2.54,2.54
2023-01-19,"3,898.85",-0.76,20.52,25.68,421.07,17.77,23.83,16.25,23.62,4.27,2.06,17.0,288.99,3.52,4.77,132.09,183.67,21.74,-1.22,4.74,4.74,-0.77,-0.77,-1.99,-1.99,199.45,1.53,1.53
2023-01-20,"3,972.61",1.89,19.85,25.67,394.02,18.17,23.84,15.36,23.59,4.49,2.07,17.26,297.78,2.59,4.75,96.24,189.13,22.07,-2.22,4.81,4.81,-0.91,-0.91,-3.13,-3.13,204.17,2.81,2.81
2023-01-23,"4,019.81",1.19,19.81,25.64,392.44,18.46,23.85,15.66,23.57,4.15,2.08,17.44,304.28,2.37,4.72,88.15,193.17,22.3,-2.49,4.86,4.86,-1.02,-1.02,-3.51,-3.51,208.12,2.8,2.8
2023-01-24,"4,016.95",-0.07,19.2,25.6,368.64,18.36,23.86,15.66,23.54,3.54,2.07,17.38,301.9,1.82,4.68,66.74,191.69,22.22,-3.02,4.84,4.84,-0.98,-0.98,-4.0,-4.0,206.05,2.69,2.69
2023-01-25,"4,016.22",-0.02,19.08,25.56,364.05,18.21,23.87,16.54,23.51,2.54,2.05,17.28,298.59,1.8,4.63,65.45,189.64,22.1,-3.02,4.82,4.82,-0.93,-0.93,-3.94,-3.94,203.9,1.67,1.67
2023-01-26,"4,060.43",1.1,18.73,25.51,350.81,18.02,23.88,16.62,23.48,2.11,2.04,17.16,294.39,1.57,4.58,56.42,187.03,21.94,-3.21,4.78,4.78,-0.86,-0.86,-4.07,-4.07,200.98,1.4,1.4
2023-01-27,"4,070.56",0.25,18.51,25.46,342.62,17.92,23.88,16.57,23.45,1.94,2.01,17.09,292.17,1.42,4.52,50.45,185.65,21.86,-3.35,4.77,4.77,-0.82,-0.82,-4.17,-4.17,199.39,1.35,1.35
2023-01-30,"4,017.77",-1.3,19.94,25.42,397.6,18.25,23.89,17.03,23.41,2.91,2.0,17.3,299.46,2.64,4.47,98.14,190.18,22.13,-2.19,4.82,4.82,-0.94,-0.94,-3.13,-3.13,205.29,1.22,1.22
2023-01-31,"4,076.60",1.46,19.4,25.38,376.36,17.07,23.89,16.48,23.39,2.92,2.0,16.55,273.75,2.85,4.44,102.61,174.21,21.17,-1.77,4.62,4.62,-0.52,-0.52,-2.29,-2.29,188.99,0.59,0.59
2023-02-01,"4,119.21",1.05,17.87,25.36,319.34,16.82,23.89,17.04,23.36,0.83,2.0,16.39,268.51,1.48,4.41,50.83,170.96,20.96,-3.09,4.58,4.58,-0.43,-0.43,-3.53,-3.53,184.25,-0.22,-0.22
2023-02-02,"4,179.76",1.47,18.73,25.34,350.81,16.84,23.89,16.58,23.33,2.15,2.02,16.4,268.94,2.33,4.4,81.88,171.22,20.98,-2.25,4.58,4.58,-0.44,-0.44,-2.69,-2.69,185.37,0.27,0.27
2023-02-03,"4,136.48",-1.04,18.33,25.33,335.99,17.28,23.88,16.68,23.29,1.65,2.03,16.68,278.33,1.65,4.39,57.65,177.06,21.34,-3.01,4.66,4.66,-0.6,-0.6,-3.61,-3.61,190.73,0.6,0.6
2023-02-06,"4,111.08",-0.61,19.43,25.31,377.52,17.06,23.88,17.13,23.27,2.3,2.04,16.54,273.67,2.89,4.37,103.86,174.16,21.16,-1.73,4.62,4.62,-0.52,-0.52,-2.25,-2.25,188.97,-0.07,-0.07
2023-02-07,"4,164.00",1.29,18.66,25.29,348.2,16.6,23.87,17.2,23.24,1.46,2.05,16.25,263.93,2.41,4.36,84.26,168.12,20.79,-2.13,4.54,4.54,-0.36,-0.36,-2.48,-2.48,182.24,-0.6,-0.6
2023-02-08,"4,117.86",-1.11,19.63,25.28,385.34,17.06,23.87,17.03,23.21,2.6,2.07,16.54,273.63,3.09,4.35,111.7,174.14,21.16,-1.53,4.62,4.62,-0.52,-0.52,-2.05,-2.05,189.15,0.04,0.04
2023-02-09,"4,081.50",-0.88,20.71,25.28,428.9,17.27,23.87,16.99,23.18,3.72,2.09,16.68,278.14,4.03,4.35,150.76,176.94,21.33,-0.62,4.66,4.66,-0.6,-0.6,-1.22,-1.22,192.99,0.28,0.28
2023-02-10,"4,090.46",0.22,20.53,25.28,421.48,16.74,23.86,16.98,23.15,3.55,2.13,16.34,266.84,4.19,4.35,154.64,169.92,20.9,-0.37,4.56,4.56,-0.41,-0.41,-0.78,-0.78,185.89,-0.24,-0.24
2023-02-13,"4,137.29",1.14,20.34,25.26,413.72,16.36,23.85,16.58,23.12,3.76,2.14,16.09,258.88,4.25,4.34,154.84,164.98,20.59,-0.25,4.5,4.5,-0.27,-0.27,-0.52,-0.52,180.82,-0.22,-0.22
2023-02-14,"4,136.13",-0.03,18.91,25.23,357.59,16.32,23.84,17.18,23.1,1.73,2.13,16.06,257.93,2.85,4.32,99.65,164.39,20.55,-1.64,4.49,4.49,-0.25,-0.25,-1.9,-1.9,178.81,-0.86,-0.86
2023-02-15,"4,147.60",0.28,18.23,25.19,332.33,16.2,23.83,17.25,23.07,0.98,2.12,15.98,255.5,2.25,4.29,76.83,162.88,20.45,-2.22,4.47,4.47,-0.21,-0.21,-2.44,-2.44,176.64,-1.05,-1.05
2023-02-16,"4,090.41",-1.38,20.17,25.17,406.83,16.82,23.82,17.33,23.05,2.84,2.12,16.39,268.49,3.78,4.27,138.34,170.94,20.96,-0.79,4.58,4.58,-0.43,-0.43,-1.23,-1.23,186.54,-0.51,-0.51
2023-02-17,"4,079.09",-0.28,20.02,25.15,400.8,16.39,23.8,17.33,23.03,2.69,2.13,16.11,259.43,3.91,4.26,141.38,165.32,20.61,-0.59,4.5,4.5,-0.28,-0.28,-0.87,-0.87,180.83,-0.95,-0.95
